0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.05000,0.95000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
0.95000,0.05000
